station,latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
ZI000067865,-18.933,29.833,1215.0,12.916271047227912,28.3679342915811,20.642102669404622,15.451663244353236
ZI000067867,-19.45,29.85,1429.0,12.039114305270337,27.57111293634495,19.80511362080771,15.531998631074567
ZI000067889,-18.283,32.75,1880.0,11.41640657084188,23.53554825462013,17.47597741273104,12.119141683778262
ZI000067964,-20.15,28.617,1344.0,12.670398357289526,27.863745379876793,20.267071868583212,15.19334702258731
ZI000067965,-20.017,28.617,1326.0,12.670398357289526,27.863745379876793,20.267071868583212,15.19334702258731
ZI000067969,-21.05,29.367,861.0,14.75152087611224,29.637778234086262,22.19464955509921,14.886257357974007
ZI000067975,-20.067,30.867,1095.0,13.893756331279958,28.432981519507127,21.163368925393588,14.53922518822728
ZI000067977,-21.017,31.583,430.0,17.58252703627652,31.911133470225934,24.74683025325125,14.328606433949295
ZI000067983,-20.2,32.616,1132.0,14.316087611225193,27.386572210814506,20.85132991101991,13.070484599589347
ZI000067991,-22.217,30.0,457.0,16.277500342231335,31.284062970568066,23.780781656399768,15.00656262833671
AG000060390,36.7167,3.25,24.0,12.719442847364807,23.372098562628324,18.045770704996603,10.652655715263537
AG000060590,30.5667,2.8667,397.0,14.876087611225229,29.687668720054734,22.281878165640013,14.81158110882958
AG000060611,28.05,9.6331,561.0,14.94264750171122,30.58976043805596,22.766203969883676,15.647112936344989
AG000060680,22.8,5.4331,1362.0,13.196951403148455,27.789759069130756,20.493355236139625,14.592807665982255
AGE00135039,35.7297,0.65,50.0,12.24464065708417,25.66042710472283,18.95253388090345,13.415786447638643
AGE00147706,36.8,3.03,344.0,17.475181382614647,20.742106776180847,19.10864407939763,3.2669253935660425
AGE00147707,36.8,3.04,38.0,17.475181382614647,20.742106776180847,19.10864407939763,3.2669253935660425
AGE00147708,36.72,4.05,222.0,11.308657084188887,23.661451060917265,17.485054072553027,12.352793976728268
AGE00147709,36.63,4.2,942.0,10.004839151266214,22.77254893908276,16.388694045174503,12.767709787816596
AGE00147711,36.3697,6.62,660.0,10.809056810403842,23.749047227926056,17.279052019165015,12.93999041752223
AGE00147712,36.17,1.34,112.0,12.15527583846676,25.559973990417593,18.85762491444215,13.404698151950715
AGE00147713,36.18,5.4,1081.0,8.411850787132098,21.27319096509238,14.842520876112253,12.86134017796032
AGE00147714,35.77,0.8,78.0,13.692495550992474,24.978257357974027,19.335376454483264,11.285761806981496
AGE00147715,35.42,8.1197,863.0,8.902422997946593,22.266009582477828,15.584216290212133,13.363586584531182
AGE00147716,35.1,-1.85,83.0,13.819195071868556,23.318563997262203,18.568879534565433,9.499368925393568
AGE00147717,35.2,0.63,476.0,10.045464750171151,23.732844626967758,16.88915468856944,13.687379876796657
AGE00147718,34.85,5.72,125.0,13.81971663244354,26.553652292949995,20.186684462696867,12.733935660506475
AGE00147719,33.7997,2.89,767.0,11.075652292950036,25.424529774127354,18.250091033538673,14.348877481177299
AGE00147720,33.68,1.0,1320.0,9.309690622861067,23.086357289527633,16.198023956194397,13.776666666666666
AGE00147780,37.08,6.47,195.0,15.908848733744051,21.724394250513317,18.816621492128764,5.815545516769327
AGM00060351,36.795,5.874,11.0,17.449422313483907,21.277129363449728,19.363275838466848,3.8277070499657944
AGM00060360,36.822,7.809,4.9,16.43295003422311,22.411199178644743,19.422074606433938,5.978249144421625
AGM00060402,36.712,5.07,6.1,9.939941136208056,22.16781656399722,16.053878850102645,12.227875427789218
AGM00060403,36.467,7.467,228.0,11.17326351813828,24.070661190965165,17.621962354551602,12.897397672826816
AGM00060405,36.5,7.717,111.0,11.17326351813828,24.070661190965165,17.621962354551602,12.897397672826816
AGM00060410,36.5,1.333,18.0,14.81358521560567,22.662167008897974,18.737876112251918,7.848581793292251
AGM00060415,36.317,3.533,748.0,11.308657084188887,23.661451060917265,17.485054072553027,12.352793976728268
AGM00060417,36.383,3.883,560.0,11.308657084188887,23.661451060917265,17.485054072553027,12.352793976728268
AGM00060419,36.276,6.62,690.4,10.809056810403842,23.749047227926056,17.279052019165015,12.93999041752223
AGM00060421,35.867,7.117,891.0,9.393407255304632,22.794555783709757,16.09398151950724,13.401148528405166
AGM00060423,36.283,7.967,680.0,10.791485284052081,22.99695140314856,16.89421834360032,12.20546611909651
AGM00060425,36.213,1.332,141.1,12.15527583846676,25.559973990417593,18.85762491444215,13.404698151950715
AGM00060430,36.3,2.233,721.0,13.797210130047912,23.052475017111643,18.424842573579777,9.255264887063621
AGM00060437,36.283,2.733,1036.0,13.797210130047912,23.052475017111643,18.424842573579777,9.255264887063621
AGM00060444,36.067,4.767,930.0,7.867475701574292,20.97049828884334,14.418986995208725,13.103022587268978
AGM00060445,36.178,5.324,1050.0,8.411850787132098,21.27319096509238,14.842520876112253,12.86134017796032
AGM00060452,35.817,-0.267,4.0,16.22239698836417,22.117664613278556,19.170030800821376,5.895267624914426
AGM00060457,35.883,0.117,138.0,16.22239698836417,22.117664613278556,19.170030800821376,5.895267624914426
AGM00060461,35.7,-0.65,22.0,14.059934291581099,24.31824366872015,19.18908898015058,10.258309377138932
AGM00060467,35.667,4.5,442.0,11.445389459274441,25.648584531143033,18.546986995208716,14.203195071868583
AGM00060468,35.55,6.183,1052.0,7.671292265571508,20.665357973990346,14.168325119780969,12.994065708418896
AGM00060471,35.333,5.333,461.0,9.87724298425736,22.55471594798086,16.215979466119123,12.677472963723499
AGM00060475,35.432,8.121,811.1,8.902422997946593,22.266009582477828,15.584216290212133,13.363586584531182
AGM00060476,35.467,7.083,987.0,8.428234086242307,21.919874058863773,15.174054072553004,13.491639972621524
AGM00060490,35.624,-0.621,89.9,14.059934291581099,24.31824366872015,19.18908898015058,10.258309377138932
AGM00060506,35.6,0.3,476.0,12.868547570157418,25.482444900752842,19.1754962354552,12.613897330595497
AGM00060507,35.208,0.147,513.9,10.60395893223818,24.155364818617322,17.37966187542781,13.551405886379182
AGM00060511,35.341,1.463,989.1,10.505577002053382,23.855556468172495,17.180566735112876,13.349979466119127
AGM00060514,35.167,2.317,801.0,10.027504449007546,24.146362765229323,17.086933607118436,14.118858316221829
AGM00060515,35.333,4.206,459.0,11.445389459274441,25.648584531143033,18.546986995208716,14.203195071868583
AGM00060518,35.3,-1.35,70.0,16.500783025325035,22.01545516769339,19.25811909650924,5.514672142368228
AGM00060520,35.2,-0.617,476.0,10.990197125256637,24.245334702258724,17.61776591375768,13.255137577002088
AGM00060522,34.82,-1.77,426.0,13.819195071868556,23.318563997262203,18.568879534565433,9.499368925393568
AGM00060531,35.017,-1.45,248.1,12.401425051334748,23.837867214236823,18.119646132785817,11.436442162902106
AGM00060535,34.683,3.25,1144.0,9.335081451060928,22.870477754962344,16.102779603011665,13.535396303901448
AGM00060536,34.867,0.15,752.0,10.60395893223818,24.155364818617322,17.37966187542781,13.551405886379182
AGM00060540,34.15,0.067,1001.0,9.357927446954124,23.7923039014374,16.57511567419577,14.434376454483216
AGM00060549,33.536,-0.242,1175.0,9.392287474332605,23.524231348391478,16.45825941136205,14.131943874058882
AGM00060550,33.667,1.0,1347.0,9.309690622861067,23.086357289527633,16.198023956194397,13.776666666666666
AGM00060555,33.068,6.089,85.0,15.207823408624167,28.451122518822746,21.829472963723468,13.243299110198492
AGM00060557,33.267,-0.3,1166.0,9.392287474332605,23.524231348391478,16.45825941136205,14.131943874058882
AGM00060559,33.511,6.777,61.9,15.25055715263516,28.239889117043017,21.745223134839158,12.989331964407945
AGM00060560,32.767,-0.6,1059.0,9.47394661190967,23.735979466119147,16.604963039014354,14.262032854209444
AGM00060563,32.933,3.283,764.0,12.125515400410658,26.480621492128677,19.30306844626962,14.355106091718044
AGM00060566,32.384,3.794,460.9,13.717308692676237,28.103900068446375,20.91060438056125,14.386591375770028
AGM00060571,31.646,-2.27,811.1,13.90506091717999,29.092104038329854,21.498582477754923,15.187043121149905
AGM00060580,31.917,5.413,150.0,15.352043805612642,29.608707734428517,22.48037577002053,14.2566639288159
AGM00060581,31.673,6.14,141.1,15.635572895277141,29.89336208076661,22.764467488021953,14.257789185489386
AGM00060602,30.133,-2.167,505.0,15.386751540041049,30.267348391512677,22.827049965776833,14.880596851471566
AGM00060603,29.717,6.7,252.0,15.993626283367602,30.934795345653743,23.464210814510558,14.941169062286084
AGM00060607,29.237,0.276,313.0,16.964281998631087,32.482112251882214,24.723197125256675,15.517830253251171
AGM00060620,27.838,-0.186,280.1,18.018809034907537,33.58218617385352,25.8004976043806,15.563377138945924
AGM00060630,27.233,2.5,269.0,18.17639835728948,34.177561943874046,26.176980150581848,16.001163586584596
AGM00060640,26.724,8.623,541.9,16.44501984941819,32.53928405201913,24.492151950718647,16.094264202600968
AGM00060656,27.7,-8.167,442.9,14.96347296372352,31.670915811088324,23.317194387405962,16.70744284736486
AGM00060670,24.293,9.452,968.0,14.346191649555106,29.52706776180701,21.936629705681018,15.180876112251832
AGM00060686,21.333,0.95,399.0,20.074569472963685,36.20861464750171,28.141592060232806,16.13404517453799
AGM00060690,19.567,5.767,401.0,20.116206707734413,36.1265188227242,28.12136276522945,16.010312114989745
BY000064390,-3.317,29.317,787.0,17.25067077344283,26.33972210814517,21.795196440793923,9.08905133470225
BY000064397,-2.833,30.333,1755.0,15.091158110882931,27.18692813141672,21.13904312114991,12.095770020533886
LY000062124,27.02,14.45,432.0,15.236287474332574,30.455837097878163,22.846062286105376,15.219549623545515
LY000062131,29.12,15.95,267.0,14.097251197809694,29.41096919917857,21.754110198494175,15.313718001368937
LY000062271,24.22,23.3,436.0,14.664316221765903,30.634314852840507,22.64931553730317,15.969998631074576
LYE00147740,31.87,10.98,621.0,13.784951403148495,27.693764544832295,20.739357973990412,13.908813141683787
LYE00147741,32.88,12.08,3.0,17.26432032854218,24.947075975359354,21.10569815195079,7.682755646817265
LYE00147742,32.8697,13.22,25.0,18.727459274469552,23.583474332648834,21.155466803559175,4.856015058179326
LYE00147744,32.67,13.15,81.0,14.984219028062988,27.58688843258047,21.285553730321734,12.602669404517467
LYE00147745,32.4097,15.05,32.0,18.62565913757699,23.80805612594111,21.216857631759048,5.182396988364138
LYE00147746,31.2,16.5797,13.0,16.38839425051334,26.309945242984238,21.349169746748757,9.921550992470893
LYE00147747,32.08,20.27,132.0,18.022555783709816,23.493843942505148,20.758199863107446,5.47128815879537
LYE00147748,32.07,20.07,322.0,18.022555783709816,23.493843942505148,20.758199863107446,5.47128815879537
LYE00147749,30.72,20.17,7.0,15.97839561943872,26.487867214236797,21.233131416837796,10.509471594798088
LYE00147750,32.7997,21.88,648.0,18.0787570157426,22.534866529774156,20.306811772758383,4.456109514031475
LYM00062008,32.083,12.55,691.0,13.19564271047227,26.929334702258725,20.062488706365393,13.733691991786442
LYM00062012,32.633,14.3,22.0,16.89253251197815,25.588112251882276,21.240322381930124,8.695579739904197
LYM00062014,31.733,14.017,259.0,13.525315537303264,28.23521560574952,20.880265571526305,14.709900068446244
LYM00062018,30.567,15.717,90.0,14.372169746748863,28.959110198494336,21.66563997262142,14.586940451745367
LYM00062062,32.1,23.933,51.0,14.925043121149862,25.24271457905551,20.083878850102614,10.317671457905544
LYM00062103,30.152,9.715,342.0,14.792072553045857,29.817889117043066,22.304980835044475,15.025816563997301
LYM00062120,30.383,13.583,497.0,13.549648186173888,28.48539767282671,21.017522929500334,14.935749486652998
LYM00062161,29.033,21.567,60.0,15.276744695414083,29.027875427789127,22.152310061601657,13.751130732375122
LYM00062176,29.75,24.533,-1.0,14.478099931553695,28.296280629705745,21.387190280629685,13.818180698151972
LYM00062200,26.6,12.783,463.0,15.36862970568107,30.876554414784458,23.12259206023268,15.507924709103388
LYM00062212,25.146,10.143,699.8,14.704496919917869,30.685645448322976,22.695071184120437,15.981148528405223
LYM00062259,25.8,21.133,261.0,15.2301765913758,29.91761396303906,22.573895277207413,14.687437371663268
LYW00033123,32.9,13.2833,13.1,18.727459274469552,23.583474332648834,21.155466803559175,4.856015058179326
MO000060156,33.367,-7.583,206.0,14.797849418206711,23.80729911019848,19.302574264202608,9.00944969199179
MO000060195,32.68,-4.73,1508.0,6.732255989048602,20.859649555099203,13.795952772073909,14.127393566050687
MO000060265,30.93,-6.9,1139.0,9.443780971936999,24.63313483915123,17.03845790554414,15.189353867214173
MOE00147752,35.78,-5.82,86.0,15.995392197125302,20.613192334017896,18.304292265571522,4.617800136892523
MOE00147753,35.7297,-5.9,19.0,13.375848049281306,23.293731690622863,18.334789869952132,9.91788364134152
MOE00147754,35.18,-3.85,27.0,11.539336071184128,23.493097878165653,17.51621697467487,11.953761806981488
MOE00147755,34.78,-1.93,468.0,13.819195071868556,23.318563997262203,18.568879534565433,9.499368925393568
MOE00147756,35.58,-5.33,10.0,13.375848049281306,23.293731690622863,18.334789869952132,9.91788364134152
MOM00060135,34.051,-6.752,84.1,15.793915126625585,22.799537303216994,19.296726214921307,7.005622176591404
MOM00060150,33.879,-5.515,576.1,12.832666666666654,26.614714579055526,19.72369062286107,13.782047912388736
MOM00060155,33.557,-7.66,61.9,14.797849418206711,23.80729911019848,19.302574264202608,9.00944969199179
MOM00060220,31.398,-9.682,117.0,13.747953456536678,25.25565639972616,19.501804928131392,11.507702943189573
MOM00060230,31.607,-8.036,467.9,12.256863791923363,27.150646132785823,19.703754962354623,14.893782340862405
MOM00060318,35.594,-5.32,3.0,13.375848049281306,23.293731690622863,18.334789869952132,9.91788364134152
MOW00013017,34.3,-6.6,12.2,17.859767282683084,20.2154798083504,19.0376235455168,2.3557125256673457
MOW00013019,33.3667,-7.5833,200.3,14.797849418206711,23.80729911019848,19.302574264202608,9.00944969199179
MOW00013020,34.2333,-6.0667,55.2,13.333059548254598,26.64561533196441,19.989337440109523,13.312555783709724
MOW00013021,32.35,-8.7833,-999.9,13.65768925393567,25.978784394250518,19.818236824093116,12.321095140314846
MOW00013022,33.6167,-7.1167,171.3,12.581524982888428,25.967374401095157,19.274449691991794,13.385849418206645
MOW00013023,32.1167,-7.8833,448.1,13.151661875427747,28.053645448323053,20.602653661875355,14.901983572895247
SP000060338,35.2778,-2.9553,47.0,17.672013689253895,19.90463381245723,18.788323750855636,2.2326201232032803
RWM00064387,-1.969,30.139,1481.0,14.617711156741963,26.049397672826842,20.333554414784317,11.431686516084902
TS000060725,36.48,8.8,143.0,11.593051334702267,24.212312114989633,17.902681724846026,12.619260780287497
TS000060765,33.88,10.1,4.0,15.755216974674857,25.920828199863077,20.838022587269,10.165611225188224
TSE00147767,37.33,9.84,264.0,18.05842573579741,19.807103353867177,18.932764544832313,1.7486776180698178
TSE00147768,37.25,9.8,5.0,14.412030116358592,24.235498973305905,19.323764544832315,9.823468856947304
TSE00147769,36.8,10.17,36.0,14.412030116358592,24.235498973305905,19.323764544832315,9.823468856947304
TSE00147770,36.83,10.23,3.0,14.412030116358592,24.235498973305905,19.323764544832315,9.823468856947304
TSE00147771,36.85,11.08,29.0,18.09987816564002,19.99194661190962,19.04591238877485,1.8920684462696795
TSE00147773,35.67,10.1,60.0,12.97525256673511,26.636590006844887,19.8059212867899,13.661337440109495
TSE00147775,34.72,10.68,21.0,17.35773716632447,23.347181382614707,20.352459274469492,5.989444216290231
TSE00147776,33.92,8.1,87.0,15.011578370978718,28.605887748117716,21.80873305954829,13.594309377138975
TSE00147778,33.8697,10.77,3.0,18.526591375769982,22.95652292950038,20.741557152635295,4.429931553730314
TSM00060715,36.851,10.227,6.7,14.412030116358592,24.235498973305905,19.323764544832315,9.823468856947304
TSM00060745,34.422,8.823,323.1,12.586729637234747,26.05828062970579,19.322505133470234,13.471550992470931
EG000062306,31.3331,27.2167,25.0,19.412431211498944,22.362142368240917,20.88728678986994,2.9497111567419583
EG000062414,23.9667,32.7831,200.0,17.504976043805662,33.68235044490069,25.593663244353213,16.17737440109516
EG000062417,29.2,25.3167,-15.0,14.609748117727625,28.59515400410682,21.60245106091715,13.985405886379192
